Image,Width,Height,Sigma,Tmin,Tmax,Host_Time_ms,Device_Time_ms,Speedup
livingroom.pgm,512,512,2.25,30,110,29.667040,1.441920,20.57
livingroom.pgm,512,512,2.25,30,120,31.244192,1.440224,21.69
livingroom.pgm,512,512,2.25,30,130,30.763617,1.439744,21.36
livingroom.pgm,512,512,2.25,40,80,30.501793,1.476064,20.66
livingroom.pgm,512,512,2.25,40,90,31.141249,1.432928,21.73
livingroom.pgm,512,512,2.25,40,100,29.995584,1.432256,20.94
livingroom.pgm,512,512,2.25,40,110,30.927584,1.428256,21.65
livingroom.pgm,512,512,2.25,40,120,29.958719,1.427840,20.98
livingroom.pgm,512,512,2.25,40,130,29.933567,1.418560,21.10
livingroom.pgm,512,512,2.25,50,80,30.675297,1.423360,21.55
livingroom.pgm,512,512,2.25,50,90,29.653152,1.432800,20.69
livingroom.pgm,512,512,2.25,50,100,37.282623,1.425280,26.15
livingroom.pgm,512,512,2.25,50,110,30.809952,1.456224,21.15
livingroom.pgm,512,512,2.25,50,120,30.138432,1.429088,21.08
livingroom.pgm,512,512,2.25,50,130,29.981632,1.438688,20.83
livingroom.pgm,512,512,2.25,60,80,29.939104,1.441248,20.77
livingroom.pgm,512,512,2.25,60,90,31.003456,1.451104,21.36
livingroom.pgm,512,512,2.25,60,100,29.638975,1.433952,20.66
livingroom.pgm,512,512,2.25,60,110,31.184832,1.446688,21.55
livingroom.pgm,512,512,2.25,60,120,31.139936,1.461248,21.31
livingroom.pgm,512,512,2.25,60,130,35.144737,1.427776,24.61
livingroom.pgm,512,512,2.25,70,80,31.092447,1.428480,21.76
livingroom.pgm,512,512,2.25,70,90,31.148993,1.441760,21.60
livingroom.pgm,512,512,2.25,70,100,30.933023,1.416992,21.83
livingroom.pgm,512,512,2.25,70,110,30.732479,1.449824,21.19
livingroom.pgm,512,512,2.25,70,120,31.045889,1.433120,21.66
livingroom.pgm,512,512,2.25,70,130,30.311424,1.432416,21.16
livingroom.pgm,512,512,2.5,20,80,29.762976,1.406016,21.16
livingroom.pgm,512,512,2.5,20,90,29.721792,1.416352,20.98
livingroom.pgm,512,512,2.5,20,100,30.038528,1.440832,20.84
livingroom.pgm,512,512,2.5,20,110,31.346720,1.485664,21.09
livingroom.pgm,512,512,2.5,20,120,35.599712,1.457184,24.43
livingroom.pgm,512,512,2.5,20,130,31.067455,1.444320,21.51
livingroom.pgm,512,512,2.5,30,80,29.916864,1.418240,21.09
livingroom.pgm,512,512,2.5,30,90,30.728224,1.445344,21.26
livingroom.pgm,512,512,2.5,30,100,29.999359,1.427168,21.02
livingroom.pgm,512,512,2.5,30,110,31.146368,1.421856,21.90
livingroom.pgm,512,512,2.5,30,120,36.208351,1.460832,24.78
livingroom.pgm,512,512,2.5,30,130,39.543552,1.456928,27.14
livingroom.pgm,512,512,2.5,40,80,30.048351,1.402624,21.42
livingroom.pgm,512,512,2.5,40,90,29.797184,1.449856,20.55
livingroom.pgm,512,512,2.5,40,100,31.011007,1.416320,21.89
livingroom.pgm,512,512,2.5,40,110,37.527393,1.520032,24.68
livingroom.pgm,512,512,2.5,40,120,29.937887,1.414176,21.16
livingroom.pgm,512,512,2.5,40,130,30.044992,1.432256,20.97
livingroom.pgm,512,512,2.5,50,80,29.678400,1.411520,21.02
livingroom.pgm,512,512,2.5,50,90,31.103329,1.433952,21.69
livingroom.pgm,512,512,2.5,50,100,34.736671,1.446048,24.02
livingroom.pgm,512,512,2.5,50,110,29.654783,1.436896,20.63
livingroom.pgm,512,512,2.5,50,120,30.001696,1.415456,21.19
livingroom.pgm,512,512,2.5,50,130,30.930271,1.460640,21.17
livingroom.pgm,512,512,2.5,60,80,29.759935,1.416896,21.00
livingroom.pgm,512,512,2.5,60,90,29.731104,1.415872,20.99
livingroom.pgm,512,512,2.5,60,100,29.932896,1.422432,21.04
livingroom.pgm,512,512,2.5,60,110,29.993792,1.397696,21.45
livingroom.pgm,512,512,2.5,60,120,30.248320,1.445440,20.92
livingroom.pgm,512,512,2.5,60,130,30.826817,1.456352,21.16
livingroom.pgm,512,512,2.5,70,80,30.070175,1.407136,21.36
livingroom.pgm,512,512,2.5,70,90,31.061024,1.413888,21.96
livingroom.pgm,512,512,2.5,70,100,37.121792,1.455392,25.50
livingroom.pgm,512,512,2.5,70,110,29.847103,1.407776,21.20
livingroom.pgm,512,512,2.5,70,120,30.977888,1.416576,21.86
livingroom.pgm,512,512,2.5,70,130,35.915359,1.438016,24.97
mandril.pgm,512,512,0.5,20,80,29.950497,1.405760,21.30
mandril.pgm,512,512,0.5,20,90,35.962463,1.456192,24.69
mandril.pgm,512,512,0.5,20,100,29.729601,1.429760,20.79
mandril.pgm,512,512,0.5,20,110,29.906496,1.413984,21.15
mandril.pgm,512,512,0.5,20,120,37.060577,1.454240,25.48
mandril.pgm,512,512,0.5,20,130,29.938463,1.423456,21.03
mandril.pgm,512,512,0.5,30,80,29.948799,1.421216,21.07
mandril.pgm,512,512,0.5,30,90,29.985664,1.418144,21.14
mandril.pgm,512,512,0.5,30,100,30.965631,1.428608,21.67
mandril.pgm,512,512,0.5,30,110,29.806335,1.431520,20.82
mandril.pgm,512,512,0.5,30,120,29.961632,1.423296,21.05
mandril.pgm,512,512,0.5,30,130,30.854208,1.431808,21.54
mandril.pgm,512,512,0.5,40,80,31.147648,1.437440,21.66
mandril.pgm,512,512,0.5,40,90,31.036032,1.420000,21.85
mandril.pgm,512,512,0.5,40,100,31.107616,1.449664,21.45
mandril.pgm,512,512,0.5,40,110,30.197311,1.421536,21.24
mandril.pgm,512,512,0.5,40,120,31.187616,1.443648,21.60
mandril.pgm,512,512,0.5,40,130,37.516960,1.538080,24.39
mandril.pgm,512,512,0.5,50,80,30.929152,1.440032,21.47
mandril.pgm,512,512,0.5,50,90,30.833183,1.427904,21.59
mandril.pgm,512,512,0.5,50,100,30.901537,1.463136,21.12
mandril.pgm,512,512,0.5,50,110,30.770657,1.433792,21.46
mandril.pgm,512,512,0.5,50,120,31.110271,1.431904,21.72
mandril.pgm,512,512,0.5,50,130,30.026239,1.446848,20.75
mandril.pgm,512,512,0.5,60,80,31.075424,1.416288,21.94
mandril.pgm,512,512,0.5,60,90,31.046783,1.439424,21.56
mandril.pgm,512,512,0.5,60,100,31.012545,1.409920,21.99
mandril.pgm,512,512,0.5,60,110,37.426624,1.440000,25.99
mandril.pgm,512,512,0.5,60,120,31.026592,1.424480,21.78
mandril.pgm,512,512,0.5,60,130,31.136480,1.428928,21.79
mandril.pgm,512,512,0.5,70,80,37.982975,1.445632,26.27
mandril.pgm,512,512,0.5,70,90,37.039490,1.427008,25.95
mandril.pgm,512,512,0.5,70,100,31.041824,1.422336,21.82
mandril.pgm,512,512,0.5,70,110,29.823904,1.424512,20.93
mandril.pgm,512,512,0.5,70,120,30.937344,1.451552,21.31
mandril.pgm,512,512,0.5,70,130,29.707520,1.407584,21.10
mandril.pgm,512,512,0.75,20,80,31.073471,1.445504,21.49
mandril.pgm,512,512,0.75,20,90,31.189119,1.439616,21.66
mandril.pgm,512,512,0.75,20,100,36.044254,1.531040,23.54
mandril.pgm,512,512,0.75,20,110,29.623169,1.407136,21.05
mandril.pgm,512,512,0.75,20,120,30.107840,1.410752,21.34
mandril.pgm,512,512,0.75,20,130,37.215679,1.458848,25.51
mandril.pgm,512,512,0.75,30,80,31.361984,1.442464,21.74
mandril.pgm,512,512,0.75,30,90,29.651936,1.453536,20.39
mandril.pgm,512,512,0.75,30,100,30.097504,1.434432,20.98
mandril.pgm,512,512,0.75,30,110,29.912352,1.413856,21.15
mandril.pgm,512,512,0.75,30,120,30.869535,1.463488,21.09
mandril.pgm,512,512,0.75,30,130,30.963713,1.449504,21.36
mandril.pgm,512,512,0.75,40,80,30.858368,1.439840,21.43
mandril.pgm,512,512,0.75,40,90,36.858398,1.450976,25.40
mandril.pgm,512,512,0.75,40,100,29.733824,1.423712,20.88
mandril.pgm,512,512,0.75,40,110,38.087807,1.443200,26.39
mandril.pgm,512,512,0.75,40,120,30.728800,1.438848,21.35
mandril.pgm,512,512,0.75,40,130,31.188959,1.455168,21.43
mandril.pgm,512,512,0.75,50,80,31.251871,1.443808,21.64
mandril.pgm,512,512,0.75,50,90,29.922655,1.397920,21.40
mandril.pgm,512,512,0.75,50,100,30.069729,1.428000,21.05
mandril.pgm,512,512,0.75,50,110,35.504353,1.454016,24.41
mandril.pgm,512,512,0.75,50,120,29.805664,1.441632,20.67
mandril.pgm,512,512,0.75,50,130,30.076128,1.445920,20.80
mandril.pgm,512,512,0.75,60,80,31.194336,1.416288,22.02
mandril.pgm,512,512,0.75,60,90,29.650112,1.428928,20.74
mandril.pgm,512,512,0.75,60,100,30.130848,1.427616,21.10
mandril.pgm,512,512,0.75,60,110,29.938560,1.426528,20.98
mandril.pgm,512,512,0.75,60,120,30.836576,1.428736,21.58
mandril.pgm,512,512,0.75,60,130,30.255009,1.449152,20.87
mandril.pgm,512,512,0.75,70,80,31.318592,1.424928,21.97
mandril.pgm,512,512,0.75,70,90,30.722336,1.428000,21.51
mandril.pgm,512,512,0.75,70,100,36.180161,1.532096,23.61
mandril.pgm,512,512,0.75,70,110,30.827904,1.465472,21.03
mandril.pgm,512,512,0.75,70,120,29.745600,1.440160,20.65
mandril.pgm,512,512,0.75,70,130,31.209280,1.428896,21.84
mandril.pgm,512,512,1.0,20,80,30.195295,1.441024,20.95
mandril.pgm,512,512,1.0,20,90,30.955360,1.429280,21.65
mandril.pgm,512,512,1.0,20,100,29.954144,1.426528,20.99
mandril.pgm,512,512,1.0,20,110,31.166113,1.449568,21.50
mandril.pgm,512,512,1.0,20,120,29.682207,1.415232,20.97
mandril.pgm,512,512,1.0,20,130,30.746496,1.437728,21.38
mandril.pgm,512,512,1.0,30,80,31.217152,1.427936,21.86
mandril.pgm,512,512,1.0,30,90,29.828064,1.412960,21.11
mandril.pgm,512,512,1.0,30,100,29.765696,1.403200,21.21
mandril.pgm,512,512,1.0,30,110,37.363041,1.423840,26.24
mandril.pgm,512,512,1.0,30,120,39.369087,1.439424,27.35
mandril.pgm,512,512,1.0,30,130,31.468960,1.420832,22.14
mandril.pgm,512,512,1.0,40,80,31.059072,1.429760,21.72
mandril.pgm,512,512,1.0,40,90,29.680544,1.434624,20.68
mandril.pgm,512,512,1.0,40,100,30.005760,1.416576,21.18
mandril.pgm,512,512,1.0,40,110,31.004992,1.437408,21.57
mandril.pgm,512,512,1.0,40,120,29.579617,1.413056,20.93
mandril.pgm,512,512,1.0,40,130,29.866400,1.433088,20.84
mandril.pgm,512,512,1.0,50,80,29.969856,1.434688,20.88
mandril.pgm,512,512,1.0,50,90,30.011520,1.415808,21.19
mandril.pgm,512,512,1.0,50,100,30.195616,1.434688,21.04
mandril.pgm,512,512,1.0,50,110,30.842527,1.416320,21.77
mandril.pgm,512,512,1.0,50,120,30.970272,1.446208,21.41
mandril.pgm,512,512,1.0,50,130,29.912895,1.427616,20.95
mandril.pgm,512,512,1.0,60,80,29.768480,1.408416,21.13
mandril.pgm,512,512,1.0,60,90,33.991650,1.441088,23.58
mandril.pgm,512,512,1.0,60,100,37.846401,1.430816,26.45
mandril.pgm,512,512,1.0,60,110,38.126530,1.477056,25.81
mandril.pgm,512,512,1.0,60,120,31.043104,1.455552,21.32
mandril.pgm,512,512,1.0,60,130,30.228479,1.444160,20.93
mandril.pgm,512,512,1.0,70,80,38.318207,1.462624,26.19
mandril.pgm,512,512,1.0,70,90,30.110336,1.441728,20.88
mandril.pgm,512,512,1.0,70,100,29.912128,1.440960,20.75
mandril.pgm,512,512,1.0,70,110,37.572254,1.450272,25.90
mandril.pgm,512,512,1.0,70,120,30.916096,1.444768,21.39
mandril.pgm,512,512,1.0,70,130,29.888000,1.414176,21.13
mandril.pgm,512,512,1.25,20,80,29.707264,1.440896,20.61
mandril.pgm,512,512,1.25,20,90,29.693695,1.403712,21.15
mandril.pgm,512,512,1.25,20,100,37.788479,1.459616,25.88
mandril.pgm,512,512,1.25,20,110,31.066751,1.432096,21.69
mandril.pgm,512,512,1.25,20,120,31.291296,1.438240,21.75
mandril.pgm,512,512,1.25,20,130,30.801855,1.423712,21.63
mandril.pgm,512,512,1.25,30,80,29.649408,1.423936,20.82
mandril.pgm,512,512,1.25,30,90,30.090849,1.444576,20.83
mandril.pgm,512,512,1.25,30,100,30.194624,1.430016,21.11
mandril.pgm,512,512,1.25,30,110,36.611839,1.437216,25.47
mandril.pgm,512,512,1.25,30,120,36.391041,1.429504,25.45
mandril.pgm,512,512,1.25,30,130,31.172319,1.434688,21.72
mandril.pgm,512,512,1.25,40,80,29.928385,1.446816,20.68
mandril.pgm,512,512,1.25,40,90,29.984064,1.441440,20.80
mandril.pgm,512,512,1.25,40,100,29.651840,1.419360,20.89
mandril.pgm,512,512,1.25,40,110,29.860928,1.424768,20.95
mandril.pgm,512,512,1.25,40,120,36.775936,1.466400,25.07
mandril.pgm,512,512,1.25,40,130,31.386528,1.443424,21.74
mandril.pgm,512,512,1.25,50,80,31.143105,1.442496,21.58
mandril.pgm,512,512,1.25,50,90,31.088928,1.429248,21.75
mandril.pgm,512,512,1.25,50,100,31.153313,1.429440,21.79
mandril.pgm,512,512,1.25,50,110,30.320448,1.457312,20.80
mandril.pgm,512,512,1.25,50,120,36.947296,1.433888,25.76
mandril.pgm,512,512,1.25,50,130,30.101984,1.404992,21.42
mandril.pgm,512,512,1.25,60,80,29.960896,1.439904,20.80
mandril.pgm,512,512,1.25,60,90,31.118273,1.439808,21.61
mandril.pgm,512,512,1.25,60,100,30.332319,1.432096,21.18
mandril.pgm,512,512,1.25,60,110,29.985952,1.446688,20.72
mandril.pgm,512,512,1.25,60,120,36.695778,1.437568,25.52
mandril.pgm,512,512,1.25,60,130,30.848991,1.464480,21.06
mandril.pgm,512,512,1.25,70,80,31.013569,1.451616,21.36
mandril.pgm,512,512,1.25,70,90,30.955296,1.419520,21.80
mandril.pgm,512,512,1.25,70,100,31.106527,1.450464,21.44
mandril.pgm,512,512,1.25,70,110,31.159712,1.445056,21.56
mandril.pgm,512,512,1.25,70,120,31.054688,1.449792,21.42
mandril.pgm,512,512,1.25,70,130,29.652767,1.445728,20.51
mandril.pgm,512,512,1.5,20,80,29.787617,1.421504,20.95
mandril.pgm,512,512,1.5,20,90,29.711712,1.434432,20.71
mandril.pgm,512,512,1.5,20,100,30.093760,1.417472,21.23
mandril.pgm,512,512,1.5,20,110,29.606272,1.408960,21.01
mandril.pgm,512,512,1.5,20,120,29.684383,1.438688,20.63
mandril.pgm,512,512,1.5,20,130,31.006945,1.439232,21.54
mandril.pgm,512,512,1.5,30,80,30.971329,1.414112,21.90
mandril.pgm,512,512,1.5,30,90,31.089632,1.456288,21.34
mandril.pgm,512,512,1.5,30,100,29.959936,1.414336,21.18
mandril.pgm,512,512,1.5,30,110,30.982464,1.438752,21.53
mandril.pgm,512,512,1.5,30,120,30.069632,1.422016,21.14
mandril.pgm,512,512,1.5,30,130,29.825056,1.427552,20.89
mandril.pgm,512,512,1.5,40,80,29.854977,1.442016,20.70
mandril.pgm,512,512,1.5,40,90,29.959999,1.438336,20.82
mandril.pgm,512,512,1.5,40,100,31.297407,1.417216,22.08
mandril.pgm,512,512,1.5,40,110,37.089890,1.468704,25.25
mandril.pgm,512,512,1.5,40,120,29.910303,1.422336,21.02
mandril.pgm,512,512,1.5,40,130,37.467937,1.451232,25.81
mandril.pgm,512,512,1.5,50,80,30.220703,1.413920,21.37
mandril.pgm,512,512,1.5,50,90,30.032608,1.411136,21.28
mandril.pgm,512,512,1.5,50,100,30.738913,1.448096,21.22
mandril.pgm,512,512,1.5,50,110,36.988640,1.446400,25.57
mandril.pgm,512,512,1.5,50,120,30.457249,1.466048,20.77
mandril.pgm,512,512,1.5,50,130,31.046400,1.435840,21.62
mandril.pgm,512,512,1.5,60,80,31.122368,1.451360,21.44
mandril.pgm,512,512,1.5,60,90,31.159391,1.443552,21.58
mandril.pgm,512,512,1.5,60,100,38.309826,1.469152,26.07
mandril.pgm,512,512,1.5,60,110,30.806496,1.411840,21.82
mandril.pgm,512,512,1.5,60,120,29.814913,1.429184,20.86
mandril.pgm,512,512,1.5,60,130,30.162560,1.422752,21.20
mandril.pgm,512,512,1.5,70,80,29.607489,1.407264,21.03
mandril.pgm,512,512,1.5,70,90,29.834335,1.419840,21.01
mandril.pgm,512,512,1.5,70,100,30.284128,1.428352,21.20
mandril.pgm,512,512,1.5,70,110,36.820641,1.462368,25.17
mandril.pgm,512,512,1.5,70,120,30.764256,1.449408,21.22
mandril.pgm,512,512,1.5,70,130,30.128511,1.412832,21.32
mandril.pgm,512,512,1.75,20,80,30.947584,1.464736,21.12
mandril.pgm,512,512,1.75,20,90,29.953953,1.421120,21.07
mandril.pgm,512,512,1.75,20,100,31.070784,1.463552,21.22
mandril.pgm,512,512,1.75,20,110,31.093056,1.461216,21.27
mandril.pgm,512,512,1.75,20,120,29.724352,1.431456,20.76
mandril.pgm,512,512,1.75,20,130,29.762497,1.437472,20.70
mandril.pgm,512,512,1.75,30,80,30.702272,1.464640,20.96
mandril.pgm,512,512,1.75,30,90,30.926592,1.420384,21.77
mandril.pgm,512,512,1.75,30,100,30.174561,1.433088,21.05
mandril.pgm,512,512,1.75,30,110,31.040319,1.429152,21.71
mandril.pgm,512,512,1.75,30,120,31.038561,1.423136,21.80
mandril.pgm,512,512,1.75,30,130,31.118464,1.439296,21.62
mandril.pgm,512,512,1.75,40,80,31.126400,1.434976,21.69
mandril.pgm,512,512,1.75,40,90,37.166561,1.428608,26.01
mandril.pgm,512,512,1.75,40,100,36.722271,1.449792,25.32
mandril.pgm,512,512,1.75,40,110,29.929920,1.410496,21.21
mandril.pgm,512,512,1.75,40,120,35.341759,1.450720,24.36
mandril.pgm,512,512,1.75,40,130,31.078209,1.429376,21.74
mandril.pgm,512,512,1.75,50,80,31.000641,1.428576,21.70
mandril.pgm,512,512,1.75,50,90,30.770720,1.432480,21.48
mandril.pgm,512,512,1.75,50,100,29.721504,1.422432,20.89
mandril.pgm,512,512,1.75,50,110,29.646175,1.431104,20.71
mandril.pgm,512,512,1.75,50,120,30.168800,1.419264,21.25
mandril.pgm,512,512,1.75,50,130,30.795584,1.445600,21.30
mandril.pgm,512,512,1.75,60,80,29.535072,1.414496,20.88
mandril.pgm,512,512,1.75,60,90,30.117920,1.425312,21.13
mandril.pgm,512,512,1.75,60,100,31.076160,1.462624,21.24
mandril.pgm,512,512,1.75,60,110,31.006720,1.423840,21.77
mandril.pgm,512,512,1.75,60,120,30.158688,1.442816,20.90
mandril.pgm,512,512,1.75,60,130,29.972960,1.427872,20.99
mandril.pgm,512,512,1.75,70,80,30.756865,1.430016,21.50
mandril.pgm,512,512,1.75,70,90,31.061600,1.429312,21.73
mandril.pgm,512,512,1.75,70,100,30.794144,1.449280,21.24
mandril.pgm,512,512,1.75,70,110,30.017857,1.411392,21.26
mandril.pgm,512,512,1.75,70,120,29.632769,1.428576,20.74
mandril.pgm,512,512,1.75,70,130,29.493792,1.427104,20.66
mandril.pgm,512,512,2.0,20,80,29.770720,1.413408,21.06
mandril.pgm,512,512,2.0,20,90,29.671040,1.405312,21.11
mandril.pgm,512,512,2.0,20,100,37.536640,1.461056,25.69
mandril.pgm,512,512,2.0,20,110,30.168257,1.421344,21.22
mandril.pgm,512,512,2.0,20,120,31.099232,1.442656,21.55
mandril.pgm,512,512,2.0,20,130,30.306561,1.417888,21.37
mandril.pgm,512,512,2.0,30,80,30.019585,1.453696,20.65
mandril.pgm,512,512,2.0,30,90,31.040417,1.426144,21.76
mandril.pgm,512,512,2.0,30,100,29.757248,1.423008,20.91
mandril.pgm,512,512,2.0,30,110,30.696096,1.443776,21.26
mandril.pgm,512,512,2.0,30,120,30.078176,1.428640,21.05
mandril.pgm,512,512,2.0,30,130,31.967424,1.425728,22.42
mandril.pgm,512,512,2.0,40,80,30.195969,1.443104,20.92
mandril.pgm,512,512,2.0,40,90,36.588287,1.424224,25.68
mandril.pgm,512,512,2.0,40,100,31.187136,1.430432,21.80
mandril.pgm,512,512,2.0,40,110,30.099264,1.420832,21.18
mandril.pgm,512,512,2.0,40,120,31.204512,1.452608,21.48
mandril.pgm,512,512,2.0,40,130,31.243616,1.428576,21.87
mandril.pgm,512,512,2.0,50,80,29.881760,1.418336,21.06
mandril.pgm,512,512,2.0,50,90,31.178976,1.443680,21.59
mandril.pgm,512,512,2.0,50,100,37.077152,1.518976,24.40
mandril.pgm,512,512,2.0,50,110,38.057407,1.453344,26.18
mandril.pgm,512,512,2.0,50,120,30.074177,1.445952,20.79
mandril.pgm,512,512,2.0,50,130,29.904512,1.447488,20.65
mandril.pgm,512,512,2.0,60,80,29.747999,1.434272,20.74
mandril.pgm,512,512,2.0,60,90,31.043425,1.446912,21.45
mandril.pgm,512,512,2.0,60,100,31.162209,1.438496,21.66
mandril.pgm,512,512,2.0,60,110,30.841408,1.458144,21.15
mandril.pgm,512,512,2.0,60,120,37.157791,1.535040,24.20
mandril.pgm,512,512,2.0,60,130,30.140736,1.433632,21.02
mandril.pgm,512,512,2.0,70,80,31.209536,1.432384,21.78
mandril.pgm,512,512,2.0,70,90,30.043167,1.431072,20.99
mandril.pgm,512,512,2.0,70,100,30.981953,1.413152,21.92
mandril.pgm,512,512,2.0,70,110,30.894304,1.451392,21.28
mandril.pgm,512,512,2.0,70,120,29.954241,1.442944,20.75
mandril.pgm,512,512,2.0,70,130,30.135967,1.418400,21.24
mandril.pgm,512,512,2.25,20,80,30.010176,1.425632,21.05
mandril.pgm,512,512,2.25,20,90,31.027967,1.431264,21.67
mandril.pgm,512,512,2.25,20,100,29.910208,1.420352,21.05
mandril.pgm,512,512,2.25,20,110,30.948608,1.447392,21.38
mandril.pgm,512,512,2.25,20,120,31.309183,1.441536,21.71
mandril.pgm,512,512,2.25,20,130,37.395138,1.428704,26.17
mandril.pgm,512,512,2.25,30,80,38.304737,1.453728,26.34
mandril.pgm,512,512,2.25,30,90,37.930016,1.434976,26.43
mandril.pgm,512,512,2.25,30,100,37.185726,1.460768,25.45
mandril.pgm,512,512,2.25,30,110,29.911776,1.423040,21.01
mandril.pgm,512,512,2.25,30,120,35.060287,1.443840,24.28
mandril.pgm,512,512,2.25,30,130,30.270784,1.415456,21.38
mandril.pgm,512,512,2.25,40,80,31.051071,1.436480,21.61
mandril.pgm,512,512,2.25,40,90,31.133057,1.438464,21.64
mandril.pgm,512,512,2.25,40,100,30.076351,1.432576,20.99
mandril.pgm,512,512,2.25,40,110,36.427711,1.435968,25.36
mandril.pgm,512,512,2.25,40,120,30.051617,1.426624,21.06
mandril.pgm,512,512,2.25,40,130,30.131071,1.440480,20.91
mandril.pgm,512,512,2.25,50,80,30.075617,1.459488,20.60
mandril.pgm,512,512,2.25,50,90,29.746592,1.435104,20.72
mandril.pgm,512,512,2.25,50,100,31.070944,1.450144,21.42
mandril.pgm,512,512,2.25,50,110,30.687136,1.453792,21.10
mandril.pgm,512,512,2.25,50,120,29.674721,1.424768,20.82
mandril.pgm,512,512,2.25,50,130,38.514210,1.443520,26.68
mandril.pgm,512,512,2.25,60,80,30.034784,1.419328,21.16
mandril.pgm,512,512,2.25,60,90,31.213247,1.420096,21.97
mandril.pgm,512,512,2.25,60,100,31.034880,1.469376,21.12
mandril.pgm,512,512,2.25,60,110,31.454847,1.424608,22.07
mandril.pgm,512,512,2.25,60,120,37.656288,1.432800,26.28
mandril.pgm,512,512,2.25,60,130,30.089249,1.426848,21.08
mandril.pgm,512,512,2.25,70,80,37.277439,1.430624,26.05
mandril.pgm,512,512,2.25,70,90,30.943680,1.451456,21.31
mandril.pgm,512,512,2.25,70,100,31.013311,1.443424,21.48
mandril.pgm,512,512,2.25,70,110,30.175680,1.441600,20.93
mandril.pgm,512,512,2.25,70,120,37.713825,1.451936,25.97
mandril.pgm,512,512,2.25,70,130,36.560513,1.524288,23.98
mandril.pgm,512,512,2.5,20,80,46.303391,1.469248,31.51
mandril.pgm,512,512,2.5,20,90,30.351521,1.427264,21.26
mandril.pgm,512,512,2.5,20,100,38.280384,1.448256,26.43
mandril.pgm,512,512,2.5,20,110,29.972576,1.425568,21.02
mandril.pgm,512,512,2.5,20,120,30.031616,1.444064,20.79
mandril.pgm,512,512,2.5,20,130,31.196352,1.442304,21.62
mandril.pgm,512,512,2.5,30,80,30.982592,1.457184,21.26
mandril.pgm,512,512,2.5,30,90,38.058594,1.446144,26.31
mandril.pgm,512,512,2.5,30,100,30.872032,1.449632,21.29
mandril.pgm,512,512,2.5,30,110,29.787935,1.433920,20.77
mandril.pgm,512,512,2.5,30,120,36.865505,1.417728,26.00
mandril.pgm,512,512,2.5,30,130,31.169537,1.410880,22.09
mandril.pgm,512,512,2.5,40,80,29.971712,1.446080,20.72
mandril.pgm,512,512,2.5,40,90,31.006817,1.433696,21.62
mandril.pgm,512,512,2.5,40,100,30.976192,1.459328,21.22
mandril.pgm,512,512,2.5,40,110,29.640415,1.413920,20.96
mandril.pgm,512,512,2.5,40,120,30.736671,1.432896,21.45
mandril.pgm,512,512,2.5,40,130,29.679935,1.426720,20.80
mandril.pgm,512,512,2.5,50,80,29.894049,1.411616,21.17
mandril.pgm,512,512,2.5,50,90,31.079617,1.446272,21.48
mandril.pgm,512,512,2.5,50,100,30.167776,1.440896,20.93
mandril.pgm,512,512,2.5,50,110,31.053440,1.446240,21.47
mandril.pgm,512,512,2.5,50,120,30.254112,1.444544,20.94
mandril.pgm,512,512,2.5,50,130,31.959265,1.495008,21.37
mandril.pgm,512,512,2.5,60,80,37.910686,1.427392,26.55
mandril.pgm,512,512,2.5,60,90,29.655968,1.441568,20.57
mandril.pgm,512,512,2.5,60,100,31.127487,1.422080,21.88
mandril.pgm,512,512,2.5,60,110,31.003744,1.462016,21.20
mandril.pgm,512,512,2.5,60,120,39.301727,1.511040,26.00
mandril.pgm,512,512,2.5,60,130,31.073889,1.439456,21.58
mandril.pgm,512,512,2.5,70,80,31.102592,1.440960,21.58
mandril.pgm,512,512,2.5,70,90,30.129919,1.445504,20.84
mandril.pgm,512,512,2.5,70,100,36.734016,1.462176,25.12
mandril.pgm,512,512,2.5,70,110,30.116287,1.413088,21.31
mandril.pgm,512,512,2.5,70,120,30.278400,1.402432,21.58
mandril.pgm,512,512,2.5,70,130,37.921986,1.547328,24.50
peppers_gray.pgm,512,512,0.5,20,80,30.232960,1.431840,21.11
peppers_gray.pgm,512,512,0.5,20,90,31.237823,1.454976,21.46
peppers_gray.pgm,512,512,0.5,20,100,32.186977,1.415232,22.74
peppers_gray.pgm,512,512,0.5,20,110,30.855648,1.417376,21.76
peppers_gray.pgm,512,512,0.5,20,120,30.605280,1.436800,21.30
peppers_gray.pgm,512,512,0.5,20,130,30.886400,1.449984,21.30
peppers_gray.pgm,512,512,0.5,30,80,29.606785,1.430368,20.69
peppers_gray.pgm,512,512,0.5,30,90,29.689280,1.447712,20.50
peppers_gray.pgm,512,512,0.5,30,100,29.595455,1.426240,20.75
peppers_gray.pgm,512,512,0.5,30,110,29.924959,1.433888,20.86
peppers_gray.pgm,512,512,0.5,30,120,30.938944,1.433280,21.58
peppers_gray.pgm,512,512,0.5,30,130,29.719105,1.434560,20.71
peppers_gray.pgm,512,512,0.5,40,80,37.004959,1.437088,25.74
peppers_gray.pgm,512,512,0.5,40,90,30.085888,1.410816,21.32
peppers_gray.pgm,512,512,0.5,40,100,29.767233,1.412064,21.08
peppers_gray.pgm,512,512,0.5,40,110,29.984640,1.415520,21.18
peppers_gray.pgm,512,512,0.5,40,120,31.048128,1.437792,21.59
peppers_gray.pgm,512,512,0.5,40,130,30.898592,1.449888,21.31
peppers_gray.pgm,512,512,0.5,50,80,29.835903,1.433664,20.81
